region,hotel_id,hotel_name,address,hotel_link,hotel_img_link,positive_keywords,negative_keywords
강원도,439,설악 펜션,"속초, 설악산로 529 3층",https://www.booking.com/hotel/kr/seorak-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=06543984d66e0187&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/178775868.jpg?k=fee6804d15e7b90e866526f25a531fec40a73436d725bd28f3797c65ff708032&o=&hp=1,부대시설|놀이시설|아침식사|산책,얼룩|위치|진출입로
강원도,440,센텀마크 호텔 양양,"양양, 양양읍 한고개길 9",https://www.booking.com/hotel/kr/soreseuteu-kompi-yangyang.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=7273013&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=005c282fcb7c00c2&srepoch=1645594981&all_sr_blocks=727301302_338722871_2_2_0&highlighted_blocks=727301302_338722871_2_2_0&matching_block_id=727301302_338722871_2_2_0&sr_pri_blocks=727301302_338722871_2_2_0__6000000&tpi_r=2&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/303674278.jpg?k=ee1fbd23f48ec2990a38fd035323d5360005578ba2062a5133c74587e8e00413&o=&hp=1,조용함|교통 편리|가격 저렴|청결,조식|협소한|주차
강원도,441,라마다 속초 호텔,"속초, 대포항희망길 106",https://www.booking.com/hotel/kr/ramada-gangwondo-sokcho.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=06543984d66e0187&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/119250723.jpg?k=9c2107414e97666d5cdeb5f7e35af8af7b78c1856f0e0bf7623767856421e520&o=&hp=1,뷰|최고|예술|친절|바다전망,시끄러운|기계소리|뷰
강원도,442,씨크루즈호텔 속초,"속초, 청초호반로 273",https://www.booking.com/hotel/kr/sea-cruise.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=06543984d66e0187&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/268621526.jpg?k=cac05809773202da51b6d4003414224fda4b36741669e389645db474a6198c26&o=&hp=1,청결|친절,주변에 편의시설이 없음
강원도,443,파크로쉬 리조트 & 웰니스,"정선, 북평면 중봉길 9-12",https://www.booking.com/hotel/kr/park-roche-jeongseon.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/274364803.jpg?k=59c17233aaf010469bb3576893539e424d050d333e4a394f7eb458f8ba4fe0ab&o=&hp=1,조용함|빠른점|맛있음|청결,시설이 열악한|방음|주차장
강원도,444,더스토리 레지던스,"평창, 봉평면 안흥동1길 25-5",https://www.booking.com/hotel/kr/deoseutori-rejideonseu.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/123167210.jpg?k=69b397f83ebb9d67f851b5b7ddcf3bcad53770f91aa0415936453e2f6fb8353c&o=&hp=1,위치|예술|환상적|완벽|주변경관|시설깔끔,가격|좁은|출입구
강원도,445,평창 호텔 더 마루,"평창, 대관령면 송천3길 10",https://www.booking.com/hotel/kr/pyeongcang-deomaru.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/136679827.jpg?k=ef32a95665f8c7817a707ee3155feaad208082745ea812b1ec7978af0962ef54&o=&hp=1,청결|예술|끝내줌|친절|훌륭함,혼잡한|좁은|청소
강원도,446,마리나베이 속초,"속초, 청초호반로 28",https://www.booking.com/hotel/kr/marinabeisogco.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/334970304.jpg?k=b15924fe76a572780b4af7335de9c8f7d20b148471780e343494b02869e42927&o=&hp=1,편안함|친절|좋은곳|깔끔한시설|휴식,비싼|소음|초라함
강원도,447,토마토 펜션,"홍천, 남면 남노일로 1157-6",https://www.booking.com/hotel/kr/tomato-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/281164143.jpg?k=6876ae483ac77c1560c62f3cf7a523eefb76648f71bc20d5196640a0f94cd41c&o=&hp=1,청결|편안함|친절|가격저렴|재방문,좁은|작은|주차장
강원도,448,Mayfair Rodemtree Pension,"평창, 70-86, Anheungdong-gil, Bongpyeong-myeon",https://www.booking.com/hotel/kr/meipeeorodemnamuswimteo.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/333047461.jpg?k=b173fedd61e1657ef2c8d7ddbf9e67467280774662e87ebeef31b1319974691f&o=&hp=1,청결|넓은 객실|쾌적함|가족동반|청결,어메니티
강원도,449,고려궁 전통한옥호텔,"평창, 대관령면 올림픽로 1169",https://www.booking.com/hotel/kr/goryeogung-hanoghotel.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/182064172.jpg?k=20766442683a1a018cdcd9c1ebe94df3c18f284eb57545d71bf0aa303f4b6660&o=&hp=1,끝내줌|친절|깔끔|청결|가격저렴,좁은|위치
강원도,450,라호야 펜션,"춘천, 박사로 207",https://www.booking.com/hotel/kr/rahoyapensyeon.ko.html?label=gen173nr-1DCAEoggI46AdIM1gEaH2IAQGYARe4AQfIAQzYAQPoAQGIAgGoAgO4AryJ15AGwAIB0gIkMjBlZTIxYmItYTA1NC00ZGI1LTg0NDAtY2I0ZjBhZTI5ZTlm2AIE4AIB&sid=23113aa8bd3e0dca8422b951892f998c&aid=304142&ucfs=1&arphpl=1&checkin=2022-02-23&checkout=2022-02-24&dest_id=5456442&dest_type=hotel&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8134284f690e0106&srepoch=1645595044&soh=1&tpi_r=2&from=searchresults#no_availability_msg,https://cf.bstatic.com/xdata/images/hotel/max500/213416617.jpg?k=a160e9ff56af46bc79616c61971566c30abbecebc38c4070b519d6bb33058dae&o=&hp=1,뛰어놀수있는|반려견,
강원도,451,켄싱턴호텔 설악,"평창, 평창읍 종부1길 242-44",https://www.booking.com/hotel/kr/pyeongchang-healing-stay.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/120840099.jpg?k=24fc31252586afbcc4dfcf81b38ef7bad4c39e457e349dbbb913a8526eabda08&o=&hp=1,훌륭함|바베큐|친절|아름다운|풍경,위치|찾기 힘듦
강원도,452,바쏘펜션,"속초, 하도문길 40",https://www.booking.com/hotel/kr/spa-pension-basso.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=0a3439821f1c0036&srepoch=1645517445&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/67606420.jpg?k=08987cfb1ff71a17a9b03d2d2c50d588a4e6edda4c7b668106b603b952ec2bdc&o=&hp=1,친절|정갈함|조용함|공기좋음,방음|어메니티
강원도,453,강릉 바다보기 펜션,"강릉, 사천면 해안로 1077",https://www.booking.com/hotel/kr/gangreung-badabogipensyeon.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=0a3439821f1c0036&srepoch=1645517445&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/100006812.jpg?k=48b8ac107a607c6b628a01ca8d8b0cbf4029edff84a0c0d6ada4ded9a07b689e&o=&hp=1,환상적|전망|뷰|위치|친절|청결,추운|뷰|찬물
강원도,454,베니키아 호텔 비즈인,"원주, 만대로 7-1",https://www.booking.com/hotel/kr/benikea-hotel-bizinn.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/258664783.jpg?k=28d54b5ec5d762ed5e27168778b0fea952145fb944620ad6e77661ec330f4f4a&o=&hp=1,훌륭함|아침식사 및 웰컴드링크|깨끗한 시설|청결|편리함,낡은|낙후된|노후된
강원도,455,강릉관광호텔,"강릉, 금성로 62",https://www.booking.com/hotel/kr/gangneung-tourist-gangneung2.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/155060424.jpg?k=6c3cdcb966e751094d55cd3415bc9e8971ce19e0fbb9b76bfb285f9f24898919&o=&hp=1,속초|위치|로비,시설|스파|답답함
강원도,456,월드스카이 레지던스 호텔,"속초, 청초호반로 267, 스카이씨 리조트",https://www.booking.com/hotel/kr/weoldeuseukai-rejideonseu.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/323597947.jpg?k=aaf8c54043e7fd7744d3cc5e7392f14271926ff436faa9ddc5d888bb124e57de&o=&hp=1,,
강원도,457,Moon on the Cloud,"영월, 497-51, Gimsatgat-ro, Gimsatgat-myeon",https://www.booking.com/hotel/kr/gureumedalgadeusi.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/197303518.jpg?k=c547c0cc5317b1f883993b5ddf1efb845d69ca557b8fb8518c93ded18245a320&o=&hp=1,편안함 침대|청결,주변시설|조명|답답함
강원도,458,속초 컨피네스 비치 호텔,"속초, 해오름로 171",https://www.booking.com/hotel/kr/sokcho-chonpines-beach.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/288008443.jpg?k=c87b55be0ffa300bef5f7a040a8925b9ea3a754805aac6486840e38509c1644d&o=&hp=1,친절|조용함|가성비,불편한 침구류|미흡함
강원도,459,월드 스테이트 호텔 속초,"속초, 청초호반로 291",https://www.booking.com/hotel/kr/world-state-sokcho.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/241677393.jpg?k=0d1345da0e552e416085dd158ff31081f63d114902ca0f036fb7b84162b9ea64&o=&hp=1,침대|푹신함|편리함|조망,체크인|주차|불편함
강원도,460,하슬라아트월드 뮤지엄호텔,"강릉, 강동면 율곡로 1441",https://www.booking.com/hotel/kr/haslla-art-world-museum.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/172909061.jpg?k=1ce989f3db4e4f4a5e5879748f2d3a4e2ca717f06ccbe36181e9230c568d79d9&o=&hp=1,시설|가족단위|관리,불편함
강원도,461,샤인밸리 펜션 & 호텔,"평창, 봉평면 백운동길 45",https://www.booking.com/hotel/kr/shine-valley-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/100726499.jpg?k=811acf90f90295623fd50f7e7765c45d0f030a3a2c78676ab83e0fd79e54afb9&o=&hp=1,청결|신축건물|편안함,좁은|화장대
강원도,462,오션투유 리조트 속초 설악 비치 호텔 앤 콘도,"속초, 죽왕면 삼포해변길 9",https://www.booking.com/hotel/kr/ocean-2-you-resort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/230916120.jpg?k=d569fdbe007b5df744da752082cb0c0caccc77baecafd8916f45d513aed245b8&o=&hp=1,최고|강추|접근성|깔끔|청결,비싼|욕실 슬리퍼|위치
강원도,463,시실리 펜션,"평창, 탑동길 195-8",https://www.booking.com/hotel/kr/sisilli-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=84f53984478e011b&srepoch=1645517450&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/115078148.jpg?k=1cd6a084bbc84669cdf8f08a151c50d4dadb00bf060bd44d6f6a0154bf6369bf&o=&hp=1,오션뷰|예쁨|친절|단독|욕실,층간소음|곰팡이
강원도,464,강촌 뷰티풀펜션,"춘천, 남산면 강촌로 186",https://www.booking.com/hotel/kr/gangchon-beautiful-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=0a3439821f1c0036&srepoch=1645517445&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/220244829.jpg?k=2a6448ed4ef3a45c7a06e39104c1a7a9553d381bd1cc990a1c7df526baf11dce&o=&hp=1,청결|깔끔|수영장,세면대|화장실|추운
