,sentence,cleansed_target,cleansed_stopwords
2040,조식 뷔페가 아닌 룸서비스 이용 했는데요  아메리칸 블랙퍼스트 매우 만족,"['조식', '뷔페', '룸서비스', '이용', '하', '는데요', '아메리칸', '블랙', '퍼스트', '만족']","['조식', '뷔페', '룸서비스', '이용', '는데요', '아메리칸', '블랙', '퍼스트', '만족']"
2041,밥도맛있고 다들친절하고 침대도좋았어요,"['밥', '맛있', '고', '다', '친절', '고', '침대', '좋', '어요']","['밥', '맛있', '고', '다', '친절', '고', '침대', '어요']"
2042,기념일이라고 했는데 잊지 않고 챙겨주시고 축하한다고 말해주셔서 너무 기분이 좋았습니다 침구도 정말 좋아서 오랜만에 푹 쉬다 온 느낌이에요!,"['기념일', '라고', '하', '는데', '잊', '지', '고', '챙겨주', '고', '축하', 'ㄴ다고', '말', '아', '어서', '기분', '좋', '침구', '좋', '아서', '오랜만', '쉬', '다', '오', '느낌']","['기념일', '라고', '는데', '잊', '고', '챙겨주', '고', '축하', 'ㄴ다고', '아', '어서', '기분', '침구', '아서', '오랜만', '쉬', '다', '느낌']"
2043,아침식사 좋았습니다.,"['아침', '식사', '좋']","['아침', '식사']"
2044,어반아일랜드는 아이들이 많아서 실내 수영장과 자쿠지 사우나를 이용하는것을 추천,"['어', '아일랜드', '아이', '많', '아서', '실내', '수영장', '자', '아쿠', '사우나', '이용', '추천']","['어', '아일랜드', '아이', '아서', '실내', '수영장', '자', '아쿠', '사우나', '이용', '추천']"
2045,언제나.. 최고입니다...,['최고'],['최고']
2046,짱 좋아요 두번 가세요 다섯번 가서 밥 꼭 드세요!,"['좋', '아요', '가세', '가', '아서', '밥', '들']","['아요', '가세', '아서', '밥']"
2047,침대가 너무 편안하고 좋아서 잠을 푹 잘 잔것같아요 욕조도 너무 좋고 시설면에서는 최고였던것같습니다,"['침대', '편안', '고', '좋', '아서', '잠', '잔', '같', '아요', '욕조', '좋', '고', '시설', '면', '최고', '같', '습니다']","['침대', '편안', '고', '아서', '잠', '잔', '아요', '욕조', '고', '시설', '면', '최고', '습니다']"
2048,"조식포함으로 했고 파크뷰 아주 좋았습니다. 객실 업그레이드도 해주셨고, 발렛 안맡겼는데 주차장 점검? 때문이시라고 나가실 때 차 찾아주심요.","['조식', '포함', '하', '고', '파크뷰', '좋', '객실', '업그레이드', '하', '아', '고', '발', '렛', '맡기', '는데', '주차장', '점검', '라고', '나가', '때', '찾', '아', '심']","['조식', '포함', '고', '파크뷰', '객실', '업그레이드', '아', '고', '발', '렛', '맡기', '는데', '주차장', '점검', '라고', '나가', '찾', '아', '심']"
2049,Best,[],[]
2050,맛있었음,['맛있'],['맛있']
2051,서비스 시설 음식 전부 완벽했습니다. 한달에 한번 주기적으로 가고싶을 정도로 맘에 들었고 신라호텔의 위엄을 느꼈어요,"['서비스', '시설', '음식', '완벽', '주기', '가', '고', '정도', '맘', '들', '고', '신라호텔', '위엄', '느끼', '어요']","['서비스', '시설', '음식', '완벽', '주기', '고', '맘', '고', '신라호텔', '위엄', '느끼', '어요']"
2052,직원의 친절함과 적극적인 응대가 타호텔의 추종을 불허합니다.  모든면에서 한국 최고의 호텔이라고 감히 말씀드릴수 있습니다.,"['직원', '친절', '적극', '응대', '타', '호텔', '추종', '불허', '면', '한국', '최고', '호텔', '라고', '말씀드리']","['직원', '친절', '적극', '응대', '타', '호텔', '추종', '불허', '면', '한국', '최고', '호텔', '라고', '말씀드리']"
2053,7개월 아기와 함께 갔는데 아기용품들(기저귀 쓰레기통 하이체어 아기침대 아기욕조) 과 공청기 가습기까지 아주 잘 사용했어요! 요청품목과 저희 짐 풀어도 공간 여유있었어요◡̈,"['아기', '가', '는데', '아기', '용품', '기저귀', '쓰레기통', '이체', '어', '아기', '침대', '아기', '욕조', '과', '공청', '가습기', '사용', '요청', '품목', '짐', '풀', '어도', '공간', '여유있']","['아기', '는데', '아기', '용품', '기저귀', '쓰레기통', '이체', '어', '아기', '침대', '아기', '욕조', '과', '공청', '가습기', '사용', '요청', '품목', '짐', '풀', '어도', '공간', '여유있']"
2054,일단 최고의호텔다운 서비스와 청결함이 있었습니다. 어메니티도 충분하고 맘에들었으며 무엇보다도 조식과 레스토랑 음식이 좋았습니다.,"['최고', '호텔', '서비스', '청결', '어메', '니', '티', '고', '맘', '으며', '조식', '레스토랑', '음식', '좋']","['최고', '호텔', '서비스', '청결', '어메', '니', '티', '고', '맘', '으며', '조식', '레스토랑', '음식']"
2055,룸서비스도 너무 맛있고 직원분들이 대체적으로 너무 친절해서 좋았어요~,"['룸서비스', '맛있', '고', '직원', '대체', '친절', '아서', '좋']","['룸서비스', '맛있', '고', '직원', '대체', '친절', '아서']"
2056,편히 쉬다 왔어요!! 다시 생각해도 신라호텔 선택한건 정말 잘한 일 같아요!!!!,"['쉬', '다', '오', '생각', '아도', '신라호텔', '선택', '일', '같']","['쉬', '다', '아도', '신라호텔', '선택']"
2057,룸서비스가 좋았어요,"['룸서비스', '좋', '어요']","['룸서비스', '어요']"
2058,서비스요청시 신속하게 처리해주고 더 필요하신거 없는지 추가문의까지 완벽했어요,"['서비스', '요청', '신속', '게', '처리', '아', '고', '필요', '없', '는지', '추가', '문의', '완벽', '어요']","['서비스', '요청', '신속', '게', '처리', '아', '고', '필요', '는지', '추가', '문의', '완벽', '어요']"
2059,"청결한 시설, 맛있는 음식, 친절한 서비스","['청결', '시설', '맛있', '음식', '친절', '서비스']","['청결', '시설', '맛있', '음식', '친절', '서비스']"
2060,잠자리는 편했으나 조식이 조금 전체적으로 차가워서 아쉬웠습니다! 직원분들이 친절해서 좋았습니다.,"['잠자리', '편하', '으나', '조식', '전체', '차갑', '어서', '아쉽', '직원', '친절', '아서', '좋']","['잠자리', '편하', '으나', '조식', '전체', '차갑', '어서', '아쉽', '직원', '친절', '아서']"
2061,조식 부페가 종류도 다양하게 넘 맛잇엇습니다 ㅎㅎ 신혼여행 대신 간거라고 이야기했더니 스위트룸으로 업그레이드도 해주셧구요. 좋앗습니다 ㅎㅎ,"['조식', '부페', '종류', '게', '맛', '잇', '신혼여행', '대신', '라고', '이야기', '더니', '스위트룸', '업그레이드', '하', '아', '셧', '좋']","['조식', '부페', '종류', '게', '맛', '잇', '신혼여행', '대신', '라고', '이야기', '더니', '스위트룸', '업그레이드', '아', '셧']"
2062,1. 역시 한국 최고급 호텔다운 서비스 2. 비싼만큼 확실한 대우,"['한국', '최고급', '호텔', '서비스', '비싸', '대우']","['한국', '최고급', '호텔', '서비스', '비싸', '대우']"
2063,"신라호텔은 맛집이에요 모든 식사류, 베이커리 전부 만족스러웠습니다 저희가 국내 좋은 호텔, 리조트는 거의다 다니고 있는데  신라호텔은 처음이었어요 2박3일간 있을곳은 아니더라구요 ㅎㅎㅎ 유일한 카페도 예약제이고 ( 어느 누가 카페를 예약하고 가나요??  쉬고싶을때 가는건데... )","['신라호텔', '맛', '집', '에요', '식사', '베이커리', '만족', '국내', '좋', '호텔', '리조트', '다니', '고', '있', '는데', '신라호텔', '처음', '어요', '박', '있', '곳', '더라구요', '유일한', '카페', '예약', '고', '카페', '예약', '고', '가', '쉬', '고', '때', '가', 'ㄴ데']","['신라호텔', '맛', '에요', '식사', '베이커리', '만족', '국내', '호텔', '리조트', '다니', '고', '있', '는데', '신라호텔', '처음', '어요', '박', '있', '곳', '더라구요', '유일한', '카페', '예약', '고', '카페', '예약', '고', '쉬', '고', 'ㄴ데']"
2064,서비스 뷰,"['서비스', '뷰']","['서비스', '뷰']"
2065,조식,['조식'],['조식']
2066,아침식사 굿굿,"['아침', '식사', '굿', '굿']","['아침', '식사', '굿', '굿']"
2067,너무 친절한 직원분들,"['친절', '직원']","['친절', '직원']"
2068,직원들의 서비스가 좋았습니다. 그리고 수영장이 실내/외 모두 좋았습니다.,"['직원', '서비스', '좋', '수영장', '실내', '외', '좋']","['직원', '서비스', '수영장', '실내', '외']"
2069,수영장이 좋았어요 직원들이 친절해요,"['수영장', '좋', '어요', '직원', '친절', '아요']","['수영장', '어요', '직원', '친절', '아요']"
2070,아침식사가 가장 좋앗음,"['아침', '식사', '좋']","['아침', '식사']"
2071,발렛을 하지않으면 주차장까지 너무 멀었어요. 주말이 아니면 아이와 실내수영장은 이용할수 없다는 단점. 전반적으로 깨끗했지만 비지니스디럭스룸인데 룸사이즈가 크지않네요,"['발', '렛', '하', '지', '으면', '주차장', '멀', '주말', '면', '아이', '실내', '수영장', '이용', '없', '단점', '전반', '지만', '비지니스', '디럭스', '룸', 'ㄴ데', '룸', '사이즈', '크', '지', '네요']","['발', '렛', '으면', '주차장', '멀', '주말', '면', '아이', '실내', '수영장', '이용', '단점', '전반', '지만', '비지니스', '디럭스', '룸', 'ㄴ데', '룸', '사이즈', '네요']"
2072,음식맛,"['음식', '맛']","['음식', '맛']"
2073,맛도 분위기도 좋았습니다.,"['맛', '분위기', '좋']","['맛', '분위기']"
2074,신라호텔 머 당연히 좋지요,"['신라호텔', '좋', '지요']","['신라호텔', '지요']"
2075,체크인 체크아웃을 도와주신 직원분은 친절하셨고 음식이 맛있음. 침대 푹신함.,"['체크인', '체크아웃', '도와주', '직원', '친절', '고', '음식', '맛있', '침대']","['체크인', '체크아웃', '도와주', '직원', '친절', '고', '음식', '맛있', '침대']"
2076,라운지 티타임이 다른 호텔에 비해 정말 좋았고 직원들의 친절함도 좋았고 호텔내 음식점도 가격이 높긴 하지만 맛있었다. 청결상태또한 좋았습니다. 친구들과 브라이덜샤워로 꾸미고 놀았는데 고급진 분위기와 야경!! 영빈관뷰 너무 이뻤어요,"['라운지', '티타임', '호텔', '비하', '아', '좋', '고', '직원', '친절', '좋', '고', '호텔', '음식점', '가격', '높', '맛있', '청결', '상태', '좋', '친구', '라이더', '샤워', '꾸미', '고', '놀', '는데', '고급지', '분위기', '야경', '영빈관', '뷰', '이쁘', '어요']","['라운지', '티타임', '호텔', '비하', '아', '고', '직원', '친절', '고', '호텔', '음식점', '가격', '높', '맛있', '청결', '상태', '친구', '라이더', '샤워', '꾸미', '고', '놀', '는데', '고급지', '분위기', '야경', '영빈관', '뷰', '이쁘', '어요']"
2077,식사좋았어요,"['식사', '좋', '어요']","['식사', '어요']"
2078,코로나때문에 객실이 많이 비워있었던지 침구에 먼지가 많아서 코가 막히고 얼굴이 간지러웠습니다. 아이도 자면서 얼굴도 긁고  몸도 간지럽다고해서 침구교체를 요구했는데 감사하게도 침구교체한 방으로 안내해주셨습니다. 친절한 응대덕분에  편안히 잘수 있었습니다. 주차장에서 무료로 서비스카를 이용하고 체크아웃때도 이용할수있어서 편리했습니다.,"['코로나', '객실', '비우', '어', '던지', '침구', '먼지', '많', '아서', '코', '막히', '고', '얼굴', '간지럽', '아이', '자', '면서', '얼굴', '긁', '고', '몸', '간지럽', '다고', '아서', '침구', '교체', '요구', '는데', '감사', '게', '침구', '교체', '방', '안내', '아', '친절', '응대', '덕분', '자', '주차장', '무료', '서비스', '카를', '이용', '고', '체크아웃', '때', '이용', '어서', '편리']","['코로나', '객실', '비우', '어', '던지', '침구', '먼지', '아서', '코', '막히', '고', '얼굴', '간지럽', '아이', '자', '면서', '얼굴', '긁', '고', '몸', '간지럽', '다고', '아서', '침구', '교체', '요구', '는데', '감사', '게', '침구', '교체', '방', '안내', '아', '친절', '응대', '덕분', '자', '주차장', '무료', '서비스', '카를', '이용', '고', '체크아웃', '이용', '어서', '편리']"
2079,시설 서비스 전부 최고 수준입니다,"['시설', '서비스', '최고', '수준', 'ㅂ니다']","['시설', '서비스', '최고', '수준', 'ㅂ니다']"
2080,직원들이 친절했습니다.,"['직원', '친절']","['직원', '친절']"
2081,직원들 서비스 마인드가 아주 좋았음,"['직원', '서비스', '마인드', '좋']","['직원', '서비스', '마인드']"
2082,조식을 파크뷰에서 할 수있어서 좋았습니다,"['조식', '파크뷰', '하', '어서', '좋']","['조식', '파크뷰', '어서']"
2083,신라니까,"['신라', '니까']","['신라', '니까']"
2084,직원분들이 고객들에게 늘 주의를 집중하고 있다는 걸 느낄 수 있었다 친절함에 감동,"['직원', '고객', '주의', '집중', '고', '있', '걸', '느끼', '다', '친절', '감동']","['직원', '고객', '주의', '집중', '고', '있', '걸', '느끼', '다', '친절', '감동']"
